iteration,cooling_value,fitness,time
1410,0.95,80.0,0.000890983
1420,0.95,80.0,0.000857246
1430,0.95,80.0,0.00400142
1440,0.95,80.0,0.001648197
1450,0.95,80.0,0.004765204
1460,0.95,80.0,0.002544951
1470,0.95,80.0,0.001410449
1480,0.95,80.0,0.001059267
1490,0.95,80.0,0.000653283
1500,0.95,80.0,0.000522397
1510,0.95,80.0,0.000719064999999
1520,0.95,80.0,0.000540117
1530,0.95,80.0,0.001042562
1540,0.95,80.0,0.00113044
1550,0.95,80.0,0.001157271
1560,0.95,80.0,0.001384845
1570,0.95,80.0,0.00106133
1580,0.95,80.0,0.00127492
1590,0.95,80.0,0.000930233
1600,0.95,80.0,0.000909125
1610,0.95,80.0,0.000926012
1620,0.95,80.0,0.001069351
1630,0.95,80.0,0.001156072
1640,0.95,80.0,0.001159166
1650,0.95,80.0,0.001264929
1660,0.95,80.0,0.001176006
1670,0.95,80.0,0.001024317
1680,0.95,80.0,0.000968078000001
1690,0.95,80.0,0.00099663
1700,0.95,80.0,0.001029403
1710,0.95,80.0,0.001043047
1720,0.95,80.0,0.001059115
1730,0.95,80.0,0.000986083
1740,0.95,80.0,0.000980608000001
1750,0.95,80.0,0.000997308000001
1760,0.95,80.0,0.000979664
1770,0.95,80.0,0.001398316
1780,0.95,80.0,0.001316416
1790,0.95,80.0,0.00102472
1800,0.95,80.0,0.001008519
1810,0.95,80.0,0.00105195
1820,0.95,80.0,0.001061853
1830,0.95,80.0,0.00115563
1840,0.95,80.0,0.001070758
1850,0.95,80.0,0.001111035
1860,0.95,80.0,0.001047545
1870,0.95,80.0,0.001095238
1880,0.95,80.0,0.001074878
1890,0.95,80.0,0.001066505
1900,0.95,80.0,0.001108036
1910,0.95,80.0,0.001170518
1920,0.95,80.0,0.005204042
1930,0.95,80.0,0.000756066999999
1940,0.95,80.0,0.000556399
1950,0.95,80.0,0.000561398
1960,0.95,80.0,0.000594108
1970,0.95,80.0,0.000566645
1980,0.95,80.0,0.000564439
1990,0.95,80.0,0.00078899
2000,0.95,80.0,0.001055798
2010,0.95,80.0,0.000600159
2020,0.95,80.0,0.000586058000001
2030,0.95,80.0,0.000596108
2040,0.95,80.0,0.000605964
2050,0.95,80.0,0.000595801999999
2060,0.95,80.0,0.000600749
2070,0.95,80.0,0.000596761
2080,0.95,80.0,0.000657858
2090,0.95,80.0,0.000768434999999
2100,0.95,80.0,0.00063306
2110,0.95,80.0,0.000605678
2120,0.95,80.0,0.000635141
2130,0.95,80.0,0.000632983
2140,0.95,80.0,0.000698749
2150,0.95,80.0,0.000875907
2160,0.95,80.0,0.000729692
2170,0.95,80.0,0.000888019
2180,0.95,80.0,0.00063554
2190,0.95,80.0,0.000632173
2200,0.95,80.0,0.000703732
2210,0.95,80.0,0.000646719
2220,0.95,80.0,0.000643444
2230,0.95,80.0,0.002670494
2240,0.95,80.0,0.000648593
2250,0.95,80.0,0.00064772
2260,0.95,80.0,0.000672448
2270,0.95,80.0,0.000825336
2280,0.95,80.0,0.000670276
2290,0.95,80.0,0.000722622000001
2300,0.95,80.0,0.000678336
2310,0.95,80.0,0.001325533
2320,0.95,80.0,0.000803210000001
2330,0.95,80.0,0.000861602
2340,0.95,80.0,0.000846021
2350,0.95,80.0,0.000751802
2360,0.95,80.0,0.000869003
2370,0.95,80.0,0.000922973
2380,0.95,80.0,0.000708564
2390,0.95,80.0,0.000687644
2400,0.95,80.0,0.000705843
2410,0.95,80.0,0.000746796
2420,0.95,80.0,0.000707593
2430,0.95,80.0,0.000811282
2440,0.95,80.0,0.003163917
2450,0.95,80.0,0.001129409
2460,0.95,80.0,0.000878454
2470,0.95,80.0,0.000747885
2480,0.95,80.0,0.000899199
2490,0.95,80.0,0.000744464
2500,0.95,80.0,0.000777557
2510,0.95,80.0,0.000746547
2520,0.95,80.0,0.000947029
2530,0.95,80.0,0.001055621
2540,0.95,80.0,0.000850435
2550,0.95,80.0,0.001232662
2560,0.95,80.0,0.000741583
2570,0.95,80.0,0.000760694
2580,0.95,80.0,0.000753714
2590,0.95,80.0,0.000840926
2600,0.95,80.0,0.001063841
2610,0.95,80.0,0.000930317
2620,0.95,80.0,0.001067086
2630,0.95,80.0,0.001483622
2640,0.95,80.0,0.000782566
2650,0.95,80.0,0.000828481
2660,0.95,80.0,0.000808416
2670,0.95,80.0,0.000890612
2680,0.95,80.0,0.000781912
2690,0.95,80.0,0.000819774
2700,0.95,80.0,0.001006431
2710,0.95,80.0,0.00138118
2720,0.95,80.0,0.000886094
2730,0.95,80.0,0.000798336
2740,0.95,80.0,0.000800215
2750,0.95,80.0,0.000927585
2760,0.95,80.0,0.000813928
2770,0.95,80.0,0.000963053
2780,0.95,80.0,0.001017222
2790,0.95,80.0,0.001130545
2800,0.95,80.0,0.001241517
2810,0.95,80.0,0.000999125
2820,0.95,80.0,0.000976139
2830,0.95,80.0,0.000890273
2840,0.95,80.0,0.000843407000001
2850,0.95,80.0,0.000841244
2860,0.95,80.0,0.000851037
2870,0.95,80.0,0.000990411
2880,0.95,80.0,0.001263221
2890,0.95,80.0,0.000860368
2900,0.95,80.0,0.001195247
2910,0.95,80.0,0.000931215
2920,0.95,80.0,0.000899198
2930,0.95,80.0,0.000898272000001
2940,0.95,80.0,0.001058494
2950,0.95,80.0,0.001039133
2960,0.95,80.0,0.000983542
2970,0.95,80.0,0.001005166
2980,0.95,80.0,0.000871826
2990,0.95,80.0,0.001686897
3000,0.95,80.0,0.001511021
3010,0.95,80.0,0.001365513
3020,0.95,80.0,0.001477419
3030,0.95,80.0,0.000980978
3040,0.95,80.0,0.001043424
3050,0.95,80.0,0.000902167
3060,0.95,80.0,0.000914316999999
3070,0.95,80.0,0.000918127
3080,0.95,80.0,0.001165572
3090,0.95,80.0,0.000903315
3100,0.95,80.0,0.000865717
3110,0.95,80.0,0.000949744000001
3120,0.95,80.0,0.001021245
3130,0.95,80.0,0.00094731
3140,0.95,80.0,0.001002182
3150,0.95,80.0,0.00103942
3160,0.95,80.0,0.000938678000001
3170,0.95,80.0,0.001076957
3180,0.95,80.0,0.001192891
3190,0.95,80.0,0.001158533
3200,0.95,80.0,0.001171656
3210,0.95,80.0,0.001392468
3220,0.95,80.0,0.000955048000001
3230,0.95,80.0,0.0009502
3240,0.95,80.0,0.000964503000001
3250,0.95,80.0,0.001054639
3260,0.95,80.0,0.000978402
3270,0.95,80.0,0.001202681
3280,0.95,80.0,0.001092415
3290,0.95,80.0,0.001267219
3300,0.95,80.0,0.001115639
3310,0.95,80.0,0.000974846
3320,0.95,80.0,0.00101099
3330,0.95,80.0,0.00105347
3340,0.95,80.0,0.00095374
3350,0.95,80.0,0.0010027
3360,0.95,80.0,0.0010191
3370,0.95,80.0,0.001039587
3380,0.95,80.0,0.001009932
3390,0.95,80.0,0.001006823
3400,0.95,80.0,0.001004061
3410,0.95,80.0,0.00102054
3420,0.95,80.0,0.000982822999999
3430,0.95,80.0,0.001017072
3440,0.95,80.0,0.001021167
3450,0.95,80.0,0.001019952
3460,0.95,80.0,0.001097616
3470,0.95,80.0,0.00110259
3480,0.95,80.0,0.001024098
3490,0.95,80.0,0.001063949
3500,0.95,80.0,0.00103395
3510,0.95,80.0,0.001067373
3520,0.95,80.0,0.001042137
3530,0.95,80.0,0.001053648
3540,0.95,80.0,0.001118082
3550,0.95,80.0,0.001098076
3560,0.95,80.0,0.001054068
3570,0.95,80.0,0.001111339
3580,0.95,80.0,0.001102036
3590,0.95,80.0,0.001092791
3600,0.95,80.0,0.001123638
3610,0.95,80.0,0.001114513
3620,0.95,80.0,0.001293137
3630,0.95,80.0,0.00109912
3640,0.95,80.0,0.001120763
3650,0.95,80.0,0.001118067
3660,0.95,80.0,0.001087223
3670,0.95,80.0,0.001203904
3680,0.95,80.0,0.001115164
3690,0.95,80.0,0.001093859
3700,0.95,80.0,0.001100474
3710,0.95,80.0,0.001122405
3720,0.95,80.0,0.001071091
3730,0.95,80.0,0.00113106
3740,0.95,80.0,0.001087096
3750,0.95,80.0,0.001134606
3760,0.95,80.0,0.001115187
3770,0.95,80.0,0.001139462
3780,0.95,80.0,0.001913139
3790,0.95,80.0,0.001624008
3800,0.95,80.0,0.001183186
3810,0.95,80.0,0.001391897
3820,0.95,80.0,0.001648066
3830,0.95,80.0,0.001389555
3840,0.95,80.0,0.001245194
3850,0.95,80.0,0.00137697
3860,0.95,80.0,0.001266892
3870,0.95,80.0,0.001312356
3880,0.95,80.0,0.001431144
3890,0.95,80.0,0.001392611
3900,0.95,80.0,0.002178582
3910,0.95,80.0,0.001700117
3920,0.95,80.0,0.001571326
3930,0.95,80.0,0.001256373
3940,0.95,80.0,0.001433455
3950,0.95,80.0,0.001228412
3960,0.95,80.0,0.00155086
3970,0.95,80.0,0.001802573
3980,0.95,80.0,0.001445855
3990,0.95,80.0,0.00198707
4000,0.95,80.0,0.001482387
4010,0.95,80.0,0.001777609
4020,0.95,80.0,0.001796364
4030,0.95,80.0,0.001458257
4040,0.95,80.0,0.001453487
4050,0.95,80.0,0.006826754
4060,0.95,80.0,0.001500397
4070,0.95,80.0,0.001444719
4080,0.95,80.0,0.001477992
4090,0.95,80.0,0.001436148
4100,0.95,80.0,0.002111979
4110,0.95,80.0,0.002066759
4120,0.95,80.0,0.001742864
4130,0.95,80.0,0.001382604
4140,0.95,80.0,0.001486336
4150,0.95,80.0,0.001715254
4160,0.95,80.0,0.001777871
4170,0.95,80.0,0.001659777
4180,0.95,80.0,0.001293921
4190,0.95,80.0,0.001520522
4200,0.95,80.0,0.00499715
4210,0.95,80.0,0.001530121
4220,0.95,80.0,0.002941152
4230,0.95,80.0,0.001928727
4240,0.95,80.0,0.001440635
4250,0.95,80.0,0.001765262
4260,0.95,80.0,0.001684594
4270,0.95,80.0,0.001706348
4280,0.95,80.0,0.001340538
4290,0.95,80.0,0.001635283
4300,0.95,80.0,0.001701292
4310,0.95,80.0,0.001712137
4320,0.95,80.0,0.003167574
4330,0.95,80.0,0.00158084
4340,0.95,80.0,0.001569671
4350,0.95,80.0,0.001335146
4360,0.95,80.0,0.001771942
4370,0.95,80.0,0.001413832
4380,0.95,80.0,0.003361945
4390,0.95,80.0,0.001528203
4400,0.95,80.0,0.001595578
4410,0.95,80.0,0.001741298
4420,0.95,80.0,0.001394847
4430,0.95,80.0,0.00140625
4440,0.95,80.0,0.003003319
4450,0.95,80.0,0.001836421
4460,0.95,80.0,0.002172436
4470,0.95,80.0,0.001915849
4480,0.95,80.0,0.001749078
4490,0.95,80.0,0.006611569
4500,0.95,80.0,0.001754864
4510,0.95,80.0,0.001759257
4520,0.95,80.0,0.001709991
4530,0.95,80.0,0.001604697
4540,0.95,80.0,0.001405962
4550,0.95,80.0,0.001434892
4560,0.95,80.0,0.001490522
4570,0.95,80.0,0.001362845
4580,0.95,80.0,0.001404629
4590,0.95,80.0,0.001773528
4600,0.95,80.0,0.001630649
4610,0.95,80.0,0.00148182
4620,0.95,80.0,0.00140381
4630,0.95,80.0,0.001518337
4640,0.95,80.0,0.001539721
4650,0.95,80.0,0.001814689
4660,0.95,80.0,0.00216822
4670,0.95,80.0,0.001514491
4680,0.95,80.0,0.001826914
4690,0.95,80.0,0.001426494
4700,0.95,80.0,0.001880897
4710,0.95,80.0,0.00205141
4720,0.95,80.0,0.001460896
4730,0.95,80.0,0.001535732
4740,0.95,80.0,0.001423721
4750,0.95,80.0,0.001433927
4760,0.95,80.0,0.001854138
4770,0.95,80.0,0.001986649
4780,0.95,80.0,0.001637917
4790,0.95,80.0,0.001643853
4800,0.95,80.0,0.001464598
4810,0.95,80.0,0.0017679
4820,0.95,80.0,0.001729496
4830,0.95,80.0,0.002441566
4840,0.95,80.0,0.001670739
4850,0.95,80.0,0.00143287
4860,0.95,80.0,0.001642474
4870,0.95,80.0,0.001715705
4880,0.95,80.0,0.001905665
4890,0.95,80.0,0.001671644
4900,0.95,80.0,0.00178525
4910,0.95,80.0,0.001793546
4920,0.95,80.0,0.002171015
4930,0.95,80.0,0.001546867
4940,0.95,80.0,0.001490772
4950,0.95,80.0,0.001678965
4960,0.95,80.0,0.001723007
4970,0.95,80.0,0.001751798
4980,0.95,80.0,0.002485077
4990,0.95,80.0,0.001828888
