iteration,population_size,to_mate,to_mutate,fitness,time
720,20,4,2,51.0,0.002816266
730,20,4,2,51.0,0.00286761
740,20,4,2,53.0,0.003585391
750,20,4,2,52.0,0.002878337
760,20,4,2,51.0,0.003166093
770,20,4,2,57.0,0.003138128
780,20,4,2,50.0,0.003128665
790,20,4,2,52.0,0.00370474
800,20,4,2,48.0,0.003130692
810,20,4,2,50.0,0.003243048
820,20,4,2,51.0,0.003345014
830,20,4,2,56.0,0.003715304
840,20,4,2,44.0,0.003444395
850,20,4,2,55.0,0.003377784
860,20,4,2,50.0,0.003447485
870,20,4,2,47.0,0.003349077
880,20,4,2,52.0,0.005031882
890,20,4,2,53.0,0.004429656
900,20,4,2,54.0,0.007061068
910,20,4,2,52.0,0.003733829
920,20,4,2,53.0,0.004176661
930,20,4,2,46.0,0.006078815
940,20,4,2,50.0,0.006184616
950,20,4,2,54.0,0.004809844
960,20,4,2,53.0,0.00607552
970,20,4,2,54.0,0.006371793
980,20,4,2,57.0,0.006317231
990,20,4,2,46.0,0.010001156
1000,20,4,2,50.0,0.005893532
1010,20,4,2,56.0,0.009757737
1020,20,4,2,51.0,0.007102887
1030,20,4,2,54.0,0.004172519
1040,20,4,2,50.0,0.007773917
1050,20,4,2,57.0,0.00446244
1060,20,4,2,56.0,0.004250734
1070,20,4,2,43.0,0.006216434
1080,20,4,2,51.0,0.004656889
1090,20,4,2,55.0,0.004484517
1100,20,4,2,47.0,0.004493136
1110,20,4,2,49.0,0.004647971
1120,20,4,2,51.0,0.004469503
1130,20,4,2,54.0,0.005274658
1140,20,4,2,44.0,0.005242063
1150,20,4,2,50.0,0.006401955
1160,20,4,2,59.0,0.004625395
1170,20,4,2,54.0,0.004705729
1180,20,4,2,48.0,0.004602096
1190,20,4,2,54.0,0.005425976
1200,20,4,2,48.0,0.004910357
1210,20,4,2,57.0,0.004848271
1220,20,4,2,54.0,0.004845568
1230,20,4,2,56.0,0.010127253
1240,20,4,2,51.0,0.003834924
1250,20,4,2,58.0,0.005575459
1260,20,4,2,52.0,0.005035085
1270,20,4,2,55.0,0.005481076
1280,20,4,2,53.0,0.00565408
1290,20,4,2,53.0,0.004513942
1300,20,4,2,46.0,0.00540884
1310,20,4,2,52.0,0.005383406
1320,20,4,2,56.0,0.006511414
1330,20,4,2,59.0,0.005694215
1340,20,4,2,50.0,0.005102876
1350,20,4,2,61.0,0.004376515
1360,20,4,2,59.0,0.00708829
1370,20,4,2,58.0,0.004459762
1380,20,4,2,62.0,0.005590543
1390,20,4,2,51.0,0.006189079
1400,20,4,2,55.0,0.005822003
1410,20,4,2,47.0,0.004435138
1420,20,4,2,50.0,0.005483911
1430,20,4,2,56.0,0.004596257
1440,20,4,2,48.0,0.004587456
1450,20,4,2,55.0,0.005005857
1460,20,4,2,50.0,0.004612073
1470,20,4,2,53.0,0.004753045
1480,20,4,2,57.0,0.005026864
1490,20,4,2,55.0,0.004634868
1500,20,4,2,57.0,0.004764188
1510,20,4,2,48.0,0.006236679
1520,20,4,2,54.0,0.004701915
1530,20,4,2,57.0,0.004871251
1540,20,4,2,52.0,0.00785466
1550,20,4,2,56.0,0.006454526
1560,20,4,2,49.0,0.0048864
1570,20,4,2,50.0,0.004785136
1580,20,4,2,57.0,0.007623151
1590,20,4,2,53.0,0.005765912
1600,20,4,2,57.0,0.00684106
1610,20,4,2,52.0,0.006325231
1620,20,4,2,50.0,0.006629478
1630,20,4,2,53.0,0.005931367
1640,20,4,2,51.0,0.006469524
1650,20,4,2,46.0,0.017690702
1660,20,4,2,57.0,0.019657968
1670,20,4,2,52.0,0.011487456
1680,20,4,2,55.0,0.006872861
1690,20,4,2,50.0,0.006132218
1700,20,4,2,55.0,0.00535823
1710,20,4,2,56.0,0.005417832
1720,20,4,2,50.0,0.005673417
1730,20,4,2,54.0,0.005552547
1740,20,4,2,57.0,0.005693529
1750,20,4,2,48.0,0.005688878
1760,20,4,2,54.0,0.005786621
1770,20,4,2,53.0,0.005864429
1780,20,4,2,51.0,0.005749511
1790,20,4,2,57.0,0.005645516
1800,20,4,2,62.0,0.00606403
1810,20,4,2,53.0,0.006056488
1820,20,4,2,50.0,0.005707028
1830,20,4,2,50.0,0.006993417
1840,20,4,2,59.0,0.007258316
1850,20,4,2,53.0,0.008510622
1860,20,4,2,53.0,0.007217414
1870,20,4,2,55.0,0.010252713
1880,20,4,2,56.0,0.005924024
1890,20,4,2,45.0,0.010663348
1900,20,4,2,55.0,0.00801754
1910,20,4,2,53.0,0.009088252
1920,20,4,2,51.0,0.007479917
1930,20,4,2,51.0,0.010693182
1940,20,4,2,61.0,0.010581751
